,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,Class
21,59,56,52,0.8862275449101796,0.0658682634730539,0.4620689655172414,0.5185185185185185,0,8,44,0,38,18,10,49,22,26,33,6,0.25287356321839083,0.2988505747126437,0.3793103448275862,0.06896551724137931,87,98.1875,9.908960591303206,5.0,1.0,14.0,5.0,7.0,3.0,24.0,6.0,1.0769230769230769,0.8484848484848485,5.333333333333333,0.6818181818181818,400,124,0.31,0.2366412213740458,169,37,17,10,167,99,8,3,1,13,175,56,161,0.0,0.15384615384615385,0.8461538461538461,0.0,0.6785714285714286,0.32142857142857145,0.8305084745762712,0.8333333333333334,0.16666666666666666,0.09090909090909093,0.7272727272727273,0.18181818181818185,0.5384615384615384,0.19230769230769232,0.2692307692307692,0.4225,0.0925,0.0425,0.025,0.4175,0.7983870967741935,0.06451612903225806,0.024193548387096774,0.008064516129032258,0.10483870967741936,0.44642857142857145,0.14285714285714285,0.4107142857142857,167,21,13,17,98,14,61,1,1.9096,0.93,10,11,0,16,2,2,0,0,0,1,1,0,0,0,364,1583,1219,0.298605414273995,521,1426,905,0.575690607734807,2,16,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,3,2,2,2,1,2,2,2,2,3,1,1,2,1,0.0
22,103,23,636,0.6535433070866141,0.0026246719160104987,0.5487977369165488,0.03490136570561457,2,43,591,0,14,9,9,94,82,58,88,563,0.1036662452591656,0.07332490518331226,0.11125158027812897,0.7117572692793932,791,44595.1875,211.17572658807168,541.0,22.0,14.0,6.0,38.0,21.0,26.0,41.0,1.3275862068965518,1.3636363636363635,1.6873889875666075,1.6829268292682926,442,225,0.5090497737556561,0.3373313343328336,238,89,18,22,75,195,7,3,4,16,91,86,260,0.0031446540880503146,0.06761006289308176,0.929245283018868,0.0,0.6086956521739131,0.39130434782608703,0.912621359223301,0.9609236234458258,0.03907637655417407,0.23863636363636365,0.2954545454545455,0.4659090909090909,0.2413793103448276,0.10344827586206896,0.6551724137931034,0.5384615384615384,0.2013574660633484,0.04072398190045249,0.049773755656108594,0.16968325791855204,0.8666666666666667,0.031111111111111117,0.013333333333333334,0.017777777777777778,0.07111111111111111,0.20823798627002288,0.19679633867276888,0.5949656750572082,75,61,18,19,558,11,213,0,3.2667,0.84,10,8,1,8,10,1,0,1,8,29,4,6,3,16,512,2158,1646,0.311057108140948,719,1951,1232,0.583603896103896,3,2,3,3,4,4,4,4,4,4,5,6,5,4,3,2,4,4,2,2,2,2,4,6,6,4,4,2,2,6,2,4,4,5,2,2,2,2,1.0
23,75,39,306,0.7047619047619048,0.08571428571428573,0.5808383233532934,0.11304347826086955,0,18,288,0,21,18,8,67,74,69,57,51,0.2948207171314741,0.2749003984063745,0.22709163346613545,0.20318725099601595,251,84.1875,9.175374651751284,40.0,11.0,18.0,7.0,44.0,22.0,22.0,13.0,1.6231884057971016,0.8245614035087719,2.4509803921568643,0.7162162162162162,528,340,0.6439393939393939,0.391705069124424,206,101,42,25,154,291,12,5,5,27,143,124,244,0.0,0.05882352941176471,0.9411764705882352,0.0,0.5384615384615384,0.4615384615384616,0.8933333333333333,0.7843137254901961,0.215686274509804,0.3859649122807017,0.3859649122807017,0.2280701754385965,0.2608695652173913,0.10144927536231883,0.6376811594202898,0.3901515151515152,0.1912878787878788,0.07954545454545454,0.04734848484848485,0.2916666666666667,0.8558823529411764,0.035294117647058816,0.014705882352941175,0.014705882352941175,0.07941176470588235,0.27984344422700586,0.2426614481409001,0.4774951076320939,154,45,27,19,308,7,100,0,3.01,0.89,10,6,0,13,3,0,1,1,1,11,4,1,6,0,474,1795,1321,0.35881907645722905,684,1585,901,0.7591564927857941,3,3,8,4,2,3,2,5,3,2,2,4,15,4,2,2,3,4,2,2,2,3,4,3,3,3,4,3,2,3,2,4,4,3,2,2,2,2,
24,78,43,148,0.8141263940520446,0.01486988847583643,0.6,0.225130890052356,1,23,124,2,16,25,12,66,11,40,18,48,0.09401709401709404,0.3418803418803419,0.15384615384615385,0.41025641025641024,117,231.6875,15.221284439888773,42.0,6.0,23.0,6.0,11.0,1.0,8.0,9.0,1.55,2.7777777777777777,1.4375,0.7272727272727273,404,265,0.655940594059406,0.3961136023916293,168,26,21,22,167,221,13,4,9,18,170,62,161,0.006756756756756757,0.1554054054054054,0.8378378378378378,0.04651162790697674,0.37209302325581395,0.5813953488372093,0.8461538461538461,0.875,0.125,0.05555555555555555,0.4444444444444444,0.5,0.575,0.15,0.275,0.4158415841584158,0.06435643564356436,0.05198019801980198,0.054455445544554455,0.41336633663366334,0.8339622641509434,0.049056603773584916,0.01509433962264151,0.0339622641509434,0.06792452830188679,0.43256997455470736,0.15776081424936386,0.4096692111959288,169,42,19,18,193,14,133,0,2.8588,0.86,3,17,0,7,4,1,0,1,2,3,0,0,1,2,430,1730,1300,0.33076923076923104,608,1552,944,0.64406779661017,4,2,7,3,3,3,2,4,6,5,3,6,8,6,4,2,3,6,3,3,2,2,3,3,2,3,3,3,2,3,4,3,3,2,2,2,3,2,0.0
25,97,31,280,0.7941176470588235,0.06127450980392156,0.5112359550561798,0.09967845659163987,0,19,261,1,20,10,13,84,30,43,75,92,0.125,0.17916666666666667,0.3125,0.38333333333333336,240,609.5,24.68805379125702,85.0,7.0,12.0,4.0,27.0,24.0,29.0,22.0,1.7441860465116281,0.8933333333333333,1.3695652173913044,1.3,330,225,0.6818181818181818,0.40540540540540543,128,34,13,25,130,184,11,3,5,22,120,67,135,0.0,0.06785714285714285,0.9321428571428572,0.03225806451612903,0.6451612903225806,0.3225806451612903,0.865979381443299,0.9239130434782608,0.07608695652173914,0.32,0.38666666666666666,0.2933333333333333,0.2790697674418605,0.09302325581395347,0.627906976744186,0.3878787878787879,0.10303030303030304,0.03939393939393939,0.07575757575757576,0.3939393939393939,0.8177777777777778,0.048888888888888885,0.013333333333333334,0.022222222222222227,0.09777777777777777,0.3726708074534161,0.2080745341614907,0.4192546583850932,131,41,22,19,273,5,83,1,2.717,0.93,9,9,2,23,5,1,2,1,1,9,1,3,0,5,262,1133,871,0.300803673938002,506,889,383,1.32114882506527,3,2,2,4,4,3,2,4,3,2,3,3,10,3,3,2,3,3,3,3,2,2,3,3,5,3,5,3,2,3,2,3,3,5,2,2,1,2,0.0
26,104,28,351,0.7888198757763976,0.004140786749482402,0.5219298245614035,0.07387862796833773,1,19,331,1,16,11,9,95,195,130,87,330,0.2628032345013477,0.1752021563342318,0.11725067385444746,0.44474393530997297,742,8438.25,91.859947746556,114.0,216.0,51.0,50.0,29.0,42.0,32.0,13.0,1.4153846153846157,1.3333333333333333,1.5,1.2256410256410255,1470,226,0.15374149659863945,0.1332547169811321,309,85,30,23,1023,197,7,3,2,17,881,231,321,0.0028490028490028487,0.05413105413105413,0.9430199430199432,0.03571428571428571,0.5714285714285714,0.3928571428571429,0.9134615384615384,0.34545454545454546,0.6545454545454545,0.4827586206896552,0.3678160919540229,0.14942528735632185,0.3923076923076923,0.38461538461538464,0.2230769230769231,0.21020408163265306,0.057823129251700675,0.020408163265306117,0.015646258503401362,0.6959183673469388,0.8716814159292036,0.030973451327433624,0.01327433628318584,0.008849557522123894,0.0752212389380531,0.6147941381716678,0.1612002791346825,0.22400558269364967,1024,37,18,31,338,13,140,0,3.1903,0.85,31,18,0,5,10,4,1,0,5,20,5,2,2,11,843,2933,2090,0.403349282296651,859,2917,2058,0.417395529640428,2,4,4,4,4,2,2,4,4,4,5,2,4,2,4,2,2,3,4,5,2,3,4,4,8,4,3,5,2,4,2,4,4,5,2,2,4,2,0.0
27,72,34,298,0.7029702970297029,0.10148514851485148,0.5207100591715976,0.10240963855421686,3,28,267,1,17,16,8,64,118,53,65,37,0.43223443223443225,0.1941391941391941,0.2380952380952381,0.13553113553113552,273,923.6875,30.392227624838558,31.0,6.0,12.0,5.0,36.0,19.0,31.0,15.0,1.1886792452830188,2.707692307692308,0.7837837837837838,0.5423728813559322,484,238,0.4917355371900826,0.3296398891966759,230,51,23,37,143,207,10,1,6,14,149,93,234,0.010067114093959731,0.09395973154362416,0.8959731543624161,0.029411764705882363,0.5,0.4705882352941176,0.8888888888888888,0.8378378378378378,0.16216216216216214,0.2923076923076923,0.476923076923077,0.2307692307692308,0.22641509433962265,0.09433962264150944,0.6792452830188679,0.475206611570248,0.10537190082644628,0.0475206611570248,0.07644628099173552,0.2954545454545455,0.8697478991596639,0.04201680672268908,0.004201680672268907,0.025210084033613446,0.05882352941176471,0.3130252100840336,0.1953781512605042,0.4915966386554622,144,45,17,22,299,6,112,0,3.2653,0.89,14,9,2,24,3,1,0,1,1,10,6,1,2,1,264,1484,1220,0.21639344262295104,665,1083,418,1.59090909090909,4,3,11,4,2,3,2,4,4,6,4,4,10,4,9,2,2,4,2,3,2,2,4,3,5,6,3,3,2,3,3,4,4,4,4,2,2,4,0.0
28,12,13,375,0.3375,0.1,0.5688405797101449,0.033505154639175264,1,38,336,3,2,8,7,5,5,25,38,34,0.04901960784313725,0.24509803921568624,0.3725490196078432,0.3333333333333333,102,162.25,12.737739202856991,30.0,4.0,5.0,3.0,17.0,16.0,12.0,10.0,1.08,0.9210526315789472,1.5588235294117647,1.8,265,217,0.8188679245283019,0.4502074688796681,118,85,20,12,30,193,11,2,2,9,39,41,177,0.0026666666666666666,0.10133333333333333,0.8959999999999999,0.2307692307692308,0.15384615384615385,0.6153846153846154,0.4166666666666667,0.8823529411764706,0.1176470588235294,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.2,0.12,0.68,0.4452830188679245,0.3207547169811321,0.07547169811320754,0.045283018867924525,0.11320754716981132,0.8894009216589862,0.05069124423963134,0.009216589861751152,0.009216589861751152,0.04147465437788018,0.1517509727626459,0.15953307392996108,0.6887159533073929,33,48,10,30,299,9,147,0,5.3259,0.63,7,15,0,9,2,0,1,0,1,3,0,2,0,1,233,1217,984,0.2367886178861789,515,935,420,1.22619047619048,6,7,6,8,3,6,3,6,6,6,6,3,6,3,6,3,3,3,3,3,3,3,8,6,6,6,6,7,3,6,6,8,8,6,6,3,3,6,0.0
29,75,28,226,0.729483282674772,0.0121580547112462,0.6858108108108109,0.11023622047244094,0,24,202,0,14,14,10,65,72,59,27,158,0.2278481012658228,0.18670886075949367,0.08544303797468354,0.5,316,2348.5,48.46132478585372,16.0,142.0,17.0,28.0,14.0,16.0,10.0,1.0,1.8135593220338984,2.3703703703703702,1.7215189873417722,1.4166666666666667,850,163,0.19176470588235286,0.16090819348469892,149,85,3,19,594,133,6,2,4,18,505,121,204,0.0,0.10619469026548672,0.8938053097345132,0.0,0.5,0.5,0.8666666666666667,0.10126582278481013,0.8987341772151899,0.5925925925925926,0.3703703703703704,0.037037037037037035,0.288135593220339,0.4745762711864407,0.23728813559322035,0.17529411764705882,0.1,0.003529411764705883,0.02235294117647059,0.6988235294117647,0.8159509202453987,0.03680981595092025,0.012269938650306749,0.024539877300613498,0.11042944785276074,0.608433734939759,0.14578313253012049,0.2457831325301205,594,42,18,23,224,13,127,0,3.4008,0.89,28,25,0,4,4,1,1,0,2,6,0,1,1,4,385,1580,1195,0.322175732217573,518,1447,929,0.5575888051668461,4,3,7,4,3,2,2,3,4,5,3,6,11,6,5,2,2,6,3,3,2,4,4,4,7,4,2,2,2,2,4,4,4,3,2,2,4,2,
30,90,70,45,1.0,0.0,0.4818652849740933,0.6086956521739131,0,9,36,0,49,21,9,81,63,138,28,11,0.2625,0.575,0.11666666666666667,0.04583333333333333,240,2379.5,48.780118901044105,8.0,3.0,88.0,35.0,15.0,11.0,15.0,2.0,2.333333333333333,1.2857142857142858,2.363636363636364,1.1111111111111112,1180,316,0.2677966101694915,0.21122994652406413,296,48,28,27,781,216,22,5,3,70,691,152,282,0.0,0.2,0.8,0.0,0.7,0.3,0.9,0.7272727272727273,0.2727272727272727,0.3928571428571429,0.5357142857142857,0.07142857142857142,0.6376811594202898,0.2536231884057971,0.10869565217391304,0.25084745762711863,0.04067796610169491,0.02372881355932204,0.02288135593220339,0.6618644067796611,0.6835443037974683,0.06962025316455696,0.015822784810126583,0.00949367088607595,0.2215189873417721,0.6142222222222222,0.1351111111111111,0.25066666666666665,781,79,70,15,105,10,71,0,1.7543,0.9,28,15,1,1,2,0,0,2,0,13,5,2,6,0,643,2302,1659,0.387582881253767,788,2157,1369,0.575602629656684,2,2,2,2,2,1,1,2,2,2,2,3,2,3,2,1,2,2,2,2,2,2,3,1,2,1,2,1,1,2,2,3,3,2,2,1,1,2,1.0
31,63,26,214,0.8151815181518152,0.0033003300330033004,0.6771929824561403,0.10833333333333334,0,14,200,2,9,15,9,54,96,102,38,120,0.2696629213483146,0.28651685393258425,0.10674157303370786,0.33707865168539325,356,945.0,30.7408522978788,19.0,101.0,52.0,30.0,20.0,10.0,16.0,12.0,1.6274509803921569,1.6052631578947367,1.2916666666666667,1.2291666666666667,839,186,0.22169249106078665,0.1814634146341464,138,24,9,14,654,143,9,0,2,32,538,142,118,0.0,0.06542056074766353,0.9345794392523364,0.07692307692307693,0.3461538461538461,0.5769230769230769,0.8571428571428571,0.15833333333333333,0.8416666666666667,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.5098039215686274,0.29411764705882354,0.19607843137254904,0.16448152562574495,0.028605482717520857,0.010727056019070322,0.0166865315852205,0.7794994040524433,0.7688172043010753,0.04838709677419355,0.0,0.010752688172043013,0.1720430107526882,0.6741854636591479,0.17794486215538846,0.14786967418546365,656,46,32,26,201,13,119,0,3.5725,0.77,32,21,0,8,5,4,0,1,0,10,3,0,2,5,530,1952,1422,0.37271448663853707,613,1869,1256,0.488057324840764,4,3,4,5,2,2,4,4,6,2,4,4,4,4,2,2,3,5,4,4,4,4,4,5,5,5,3,3,2,4,4,5,4,1,2,2,2,2,1.0
32,44,15,280,0.6578171091445427,0.005899705014749263,0.5276872964169381,0.05084745762711865,0,30,250,1,4,10,6,38,70,67,53,110,0.2333333333333333,0.22333333333333333,0.17666666666666667,0.3666666666666665,300,449.5,21.201415047114192,39.0,71.0,25.0,14.0,28.0,29.0,13.0,11.0,1.4776119402985075,2.0943396226415096,1.5363636363636364,1.3428571428571427,626,218,0.3482428115015975,0.25829383886255924,208,73,15,17,313,184,9,2,3,20,274,114,222,0.0,0.10714285714285714,0.8928571428571429,0.06666666666666668,0.26666666666666666,0.6666666666666666,0.8636363636363636,0.3545454545454545,0.6454545454545455,0.5471698113207547,0.2452830188679245,0.2075471698113208,0.373134328358209,0.20895522388059687,0.417910447761194,0.33226837060702874,0.11661341853035145,0.02396166134185304,0.02715654952076677,0.5,0.8440366972477065,0.041284403669724766,0.009174311926605505,0.013761467889908258,0.09174311926605504,0.4491803278688525,0.18688524590163927,0.3639344262295082,314,50,20,21,236,6,81,0,3.5853,0.94,20,11,1,6,2,0,0,1,1,4,1,1,0,2,631,2069,1438,0.438803894297636,687,2013,1326,0.518099547511312,2,3,4,3,4,3,1,4,4,3,4,3,3,3,3,2,2,3,4,4,2,4,4,3,8,3,4,5,1,4,4,3,4,3,2,2,5,2,1.0
33,31,18,351,0.485,0.0975,0.5165562913907285,0.04878048780487805,3,33,315,3,6,9,6,25,17,99,45,25,0.0913978494623656,0.532258064516129,0.2419354838709677,0.13440860215053765,186,1022.75,31.980462785894765,22.0,3.0,32.0,28.0,39.0,21.0,11.0,13.0,1.1414141414141414,1.0444444444444445,0.92,0.8235294117647058,655,339,0.517557251908397,0.34104627766599604,287,134,41,36,157,291,18,5,8,17,144,152,349,0.008547008547008548,0.09401709401709404,0.8974358974358975,0.16666666666666666,0.3333333333333333,0.5,0.8064516129032258,0.88,0.12,0.4666666666666667,0.24444444444444444,0.2888888888888889,0.3232323232323233,0.2828282828282828,0.3939393939393939,0.4381679389312977,0.20458015267175567,0.06259541984732825,0.0549618320610687,0.2396946564885496,0.8584070796460177,0.05309734513274336,0.014749262536873156,0.02359882005899705,0.05014749262536873,0.2232558139534884,0.2356589147286821,0.5410852713178295,160,53,20,26,302,9,91,0,3.9944,0.83,12,5,0,5,2,0,1,1,0,4,1,0,2,1,457,2029,1572,0.290712468193384,732,1754,1022,0.7162426614481411,4,3,3,6,2,3,3,6,4,3,4,8,3,13,3,4,3,6,3,3,3,4,6,5,3,7,6,4,4,4,5,6,6,3,3,4,1,3,0.0
34,74,85,32,0.9947643979057592,0.0,0.4712643678160919,0.7264957264957265,0,5,27,0,46,39,6,68,61,156,55,15,0.21254355400696864,0.5435540069686411,0.1916376306620209,0.05226480836236934,287,2678.6875,51.75603829506272,11.0,4.0,102.0,39.0,15.0,12.0,37.0,6.0,1.608974358974359,1.8727272727272728,0.26666666666666666,0.7868852459016393,855,145,0.1695906432748538,0.145,176,30,29,26,594,101,8,5,2,29,519,114,174,0.0,0.15625,0.84375,0.0,0.5411764705882353,0.4588235294117647,0.9189189189189192,0.7333333333333333,0.26666666666666666,0.2181818181818181,0.6727272727272727,0.10909090909090907,0.6538461538461539,0.25,0.09615384615384616,0.20584795321637428,0.03508771929824561,0.033918128654970764,0.0304093567251462,0.6947368421052632,0.696551724137931,0.05517241379310345,0.03448275862068965,0.013793103448275862,0.2,0.6431226765799256,0.1412639405204461,0.21561338289962825,594,34,29,16,97,11,76,0,1.8259999999999998,0.86,16,16,0,0,4,1,1,2,0,10,3,2,5,0,477,1579,1102,0.432849364791289,501,1555,1054,0.4753320683111961,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,3,2,3,3,2,0,2,2,1,2,2,2,1,1,2,1.0
35,46,10,426,0.4854771784232365,0.13900414937759334,0.521613832853026,0.022935779816513763,0,16,410,0,5,5,6,40,141,96,85,53,0.376,0.256,0.22666666666666666,0.14133333333333334,375,993.6875,31.52280920222689,49.0,4.0,19.0,16.0,61.0,21.0,41.0,23.0,1.4270833333333333,1.5058823529411764,1.6226415094339623,0.6453900709219859,606,257,0.4240924092409241,0.29779837775202783,262,127,43,20,154,225,11,4,2,15,149,147,297,0.0,0.03755868544600939,0.9624413145539906,0.0,0.5,0.5,0.8695652173913043,0.9245283018867924,0.07547169811320754,0.2470588235294117,0.4823529411764706,0.27058823529411763,0.19791666666666666,0.16666666666666666,0.6354166666666666,0.4323432343234324,0.2095709570957096,0.07095709570957097,0.03300330033003298,0.2541254125412541,0.8754863813229572,0.042801556420233464,0.01556420233463035,0.007782101167315175,0.058365758754863814,0.25126475548060706,0.2478920741989882,0.5008431703204047,154,31,15,21,396,7,99,0,3.9159,0.79,10,12,0,24,5,1,1,1,2,17,5,7,3,2,558,2182,1624,0.34359605911330104,894,1846,952,0.939075630252101,6,7,2,5,3,3,4,6,5,9,4,5,3,6,10,3,4,8,3,4,2,3,5,3,4,65,3,6,3,5,3,4,5,4,4,3,4,4,1.0
36,69,49,115,0.8068669527896996,0.012875536480686695,0.529126213592233,0.29878048780487804,0,10,105,1,23,25,5,64,15,66,24,54,0.09433962264150944,0.4150943396226415,0.1509433962264151,0.33962264150943394,159,438.1875,20.932928605429293,39.0,15.0,21.0,10.0,35.0,10.0,7.0,7.0,1.3787878787878791,1.0833333333333333,0.9074074074074074,0.8,84,80,0.9523809523809524,0.4878048780487805,47,5,4,5,23,64,4,3,2,7,19,23,40,0.0,0.08695652173913042,0.9130434782608696,0.020408163265306117,0.4693877551020408,0.5102040816326531,0.927536231884058,0.7222222222222222,0.2777777777777778,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.3181818181818182,0.15151515151515152,0.5303030303030303,0.5595238095238095,0.05952380952380953,0.047619047619047616,0.05952380952380953,0.27380952380952384,0.8,0.05,0.0375,0.025,0.0875,0.23170731707317074,0.2804878048780488,0.4878048780487805,24,17,7,21,155,17,131,1,2.4306,0.5,4,13,0,4,3,0,1,1,1,3,0,0,0,3,168,778,610,0.275409836065574,325,621,296,1.09797297297297,2,2,1,4,2,3,2,4,2,4,2,3,15,3,5,2,3,4,2,2,2,2,4,2,5,2,2,3,2,2,2,4,4,2,2,2,2,2,0.0
37,101,57,111,0.9553903345724908,0.0,0.4636015325670498,0.3392857142857143,0,4,107,0,36,21,8,93,89,93,72,97,0.2535612535612536,0.26495726495726496,0.20512820512820512,0.27635327635327633,351,90.6875,9.522998477370457,81.0,16.0,54.0,22.0,17.0,20.0,30.0,22.0,1.9677419354838708,2.055555555555556,1.11340206185567,0.5730337078651685,538,155,0.28810408921933084,0.22366522366522368,133,24,5,8,368,119,9,5,2,20,326,67,118,0.0,0.036036036036036036,0.963963963963964,0.0,0.631578947368421,0.3684210526315789,0.9207920792079208,0.8350515463917526,0.16494845360824742,0.2777777777777778,0.4166666666666667,0.3055555555555556,0.5806451612903226,0.23655913978494625,0.1827956989247312,0.24721189591078066,0.044609665427509285,0.00929368029739777,0.01486988847583643,0.6840148698884758,0.7677419354838709,0.05806451612903226,0.03225806451612903,0.012903225806451613,0.12903225806451613,0.6379647749510763,0.13111545988258316,0.2309197651663405,368,24,20,17,151,8,64,0,2.0094,0.88,24,15,0,3,7,1,2,3,1,14,3,3,4,4,587,2438,1851,0.317125877903836,817,2208,1391,0.587347232207045,2,3,2,2,2,2,1,2,2,3,3,2,2,2,5,1,1,2,2,2,2,2,3,2,4,2,2,3,1,2,2,2,3,4,2,1,2,2,1.0
38,68,19,259,0.6820809248554913,0.1069364161849711,0.5304659498207885,0.0683453237410072,1,13,245,0,16,3,2,66,161,74,92,44,0.4339622641509434,0.19946091644204847,0.24797843665768202,0.11859838274932614,371,1846.6875,42.97310205233036,30.0,14.0,18.0,14.0,42.0,35.0,35.0,22.0,1.108108108108108,0.9891304347826086,1.431818181818182,0.5900621118012422,314,169,0.5382165605095541,0.3498964803312629,106,30,22,10,146,126,11,3,2,27,146,73,89,0.003861003861003861,0.05019305019305019,0.9459459459459459,0.0,0.8421052631578947,0.15789473684210525,0.9705882352941176,0.6818181818181818,0.3181818181818182,0.3804347826086957,0.3804347826086957,0.2391304347826087,0.2432432432432433,0.1891891891891892,0.5675675675675675,0.3375796178343949,0.09554140127388536,0.07006369426751592,0.03184713375796178,0.4649681528662421,0.7455621301775148,0.0650887573964497,0.017751479289940832,0.01183431952662722,0.15976331360946747,0.474025974025974,0.2370129870129869,0.288961038961039,146,41,28,18,250,6,72,1,3.1423,0.83,6,8,1,20,2,1,1,0,0,10,6,4,0,0,386,2082,1696,0.227594339622642,853,1615,762,1.11942257217848,3,2,2,4,2,3,2,6,3,16,13,10,2,10,2,3,2,10,3,3,2,2,4,3,6,3,5,3,3,3,3,4,4,6,4,3,1,4,1.0
39,90,73,83,0.951219512195122,0.0,0.4721030042918455,0.4679487179487179,3,13,67,1,55,17,10,80,59,61,15,147,0.2092198581560284,0.21631205673758866,0.05319148936170213,0.5212765957446809,282,2288.75,47.840882098891115,62.0,85.0,25.0,29.0,7.0,4.0,4.0,7.0,1.147540983606557,1.3333333333333333,1.8027210884353744,1.0677966101694916,624,128,0.20512820512820512,0.1702127659574468,119,16,9,8,472,95,3,1,7,22,401,91,110,0.03614457831325301,0.1566265060240964,0.8072289156626506,0.0136986301369863,0.7534246575342466,0.2328767123287671,0.8888888888888888,0.4217687074829932,0.5782312925170068,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.4098360655737705,0.4754098360655738,0.11475409836065575,0.1907051282051282,0.02564102564102564,0.014423076923076926,0.01282051282051282,0.7564102564102564,0.7421875,0.0234375,0.0078125,0.0546875,0.171875,0.6661129568106312,0.1511627906976744,0.1827242524916944,473,38,25,19,151,15,96,0,1.9589,0.85,23,19,0,0,3,1,0,0,2,12,2,3,2,5,385,1426,1041,0.36983669548511,432,1379,947,0.4561774023231261,3,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,1,2,1,2,2,2,2,2,5,2,1,2,1,1,2,2,2,5,2,1,2,2,1.0
